Date Time, Water Level, Sigma, I, L 
2017-01-26 06:00,0.065,0.058,0,0
2017-01-26 07:00,0.201,0.047,0,0
2017-01-26 08:00,0.396,0.051,0,0
2017-01-26 09:00,0.593,0.050,0,0
2017-01-26 10:00,0.772,0.042,0,0
2017-01-26 11:00,0.856,0.055,0,0
2017-01-26 12:00,0.842,0.046,0,0
2017-01-26 13:00,0.757,0.040,0,0
2017-01-26 14:00,0.585,0.041,0,0
2017-01-26 15:00,0.386,0.040,0,0
2017-01-26 16:00,0.192,0.027,0,0
2017-01-26 17:00,0.086,0.034,0,0
2017-01-26 18:00,0.047,0.031,0,0
2017-01-26 19:00,0.131,0.040,0,0
2017-01-26 20:00,0.266,0.036,0,0
2017-01-26 21:00,0.434,0.036,0,0
2017-01-26 22:00,0.591,0.045,0,0
2017-01-26 23:00,0.688,0.028,0,0
2017-01-27 00:00,0.712,0.034,0,0
2017-01-27 01:00,0.638,0.040,0,0
2017-01-27 02:00,0.478,0.040,0,0
2017-01-27 03:00,0.306,0.053,0,0
2017-01-27 04:00,0.146,0.035,0,0
2017-01-27 05:00,0.061,0.030,0,0
2017-01-27 06:00,0.047,0.034,0,0
2017-01-27 07:00,0.132,0.035,0,0
2017-01-27 08:00,0.294,0.044,0,0
2017-01-27 09:00,0.519,0.034,0,0
2017-01-27 10:00,0.723,0.046,0,0
2017-01-27 11:00,0.910,0.032,0,0
2017-01-27 12:00,0.971,0.037,0,0
2017-01-27 13:00,0.932,0.039,0,0
2017-01-27 14:00,0.783,0.040,0,0
2017-01-27 15:00,0.585,0.031,0,0
2017-01-27 16:00,0.367,0.057,0,0
2017-01-27 17:00,0.177,0.034,0,0
2017-01-27 18:00,0.102,0.040,0,0
2017-01-27 19:00,0.110,0.048,0,0
2017-01-27 20:00,0.236,0.046,0,0
2017-01-27 21:00,0.411,0.052,0,0
2017-01-27 22:00,0.588,0.045,0,0
2017-01-27 23:00,0.753,0.037,0,0
2017-01-28 00:00,0.827,0.039,0,0
2017-01-28 01:00,0.804,0.037,0,0
2017-01-28 02:00,0.714,0.060,0,0
2017-01-28 03:00,0.501,0.050,0,0
2017-01-28 04:00,0.308,0.042,0,0
2017-01-28 05:00,0.122,0.041,0,0
2017-01-28 06:00,0.040,0.043,0,0
2017-01-28 07:00,0.057,0.036,0,0
2017-01-28 08:00,0.197,0.037,0,0
2017-01-28 09:00,0.416,0.063,0,0
2017-01-28 10:00,0.630,0.059,0,0
2017-01-28 11:00,0.839,0.054,0,0
2017-01-28 12:00,0.997,0.041,0,0
2017-01-28 13:00,1.014,0.050,0,0
2017-01-28 14:00,0.913,0.044,0,0
2017-01-28 15:00,0.728,0.044,0,0
2017-01-28 16:00,0.505,0.040,0,0
2017-01-28 17:00,0.284,0.049,0,0
2017-01-28 18:00,0.123,0.042,0,0
2017-01-28 19:00,0.069,0.041,0,0
2017-01-28 20:00,0.113,0.050,0,0
2017-01-28 21:00,0.276,0.054,0,0
2017-01-28 22:00,0.471,0.063,0,0
2017-01-28 23:00,0.660,0.056,0,0
2017-01-29 00:00,0.811,0.048,0,0
2017-01-29 01:00,0.860,0.045,0,0
2017-01-29 02:00,0.799,0.061,0,0
2017-01-29 03:00,0.654,0.054,0,0
2017-01-29 04:00,0.434,0.072,0,0
2017-01-29 05:00,0.227,0.043,0,0
2017-01-29 06:00,0.098,0.033,0,0
2017-01-29 07:00,0.037,0.030,0,0
2017-01-29 08:00,0.103,0.035,0,0
2017-01-29 09:00,0.249,0.033,0,0
2017-01-29 10:00,0.466,0.036,0,0
2017-01-29 11:00,0.716,0.026,0,0
2017-01-29 12:00,0.881,0.031,0,0
2017-01-29 13:00,0.988,0.025,0,0
2017-01-29 14:00,0.951,0.023,0,0
2017-01-29 15:00,0.815,0.026,0,0
2017-01-29 16:00,0.595,0.024,0,0
2017-01-29 17:00,0.336,0.025,0,0
2017-01-29 18:00,0.155,0.021,0,0
2017-01-29 19:00,0.022,0.018,0,0
2017-01-29 20:00,0.035,0.014,0,0
2017-01-29 21:00,0.130,0.019,0,0
2017-01-29 22:00,0.319,0.020,0,0
2017-01-29 23:00,0.553,0.020,0,0
2017-01-30 00:00,0.753,0.018,0,0
2017-01-30 01:00,0.873,0.016,0,0
2017-01-30 02:00,0.892,0.022,0,0
2017-01-30 03:00,0.787,0.023,0,0
2017-01-30 04:00,0.635,0.021,0,0
2017-01-30 05:00,0.400,0.054,0,0
2017-01-30 06:00,0.224,0.056,0,0
2017-01-30 07:00,0.095,0.075,0,0
2017-01-30 08:00,0.075,0.080,0,0
2017-01-30 09:00,0.140,0.050,0,0
2017-01-30 10:00,0.334,0.044,0,0
2017-01-30 11:00,0.568,0.045,0,0
2017-01-30 12:00,0.786,0.035,0,0
2017-01-30 13:00,0.940,0.032,0,0
2017-01-30 14:00,0.979,0.039,0,0
2017-01-30 15:00,0.921,0.041,0,0
2017-01-30 16:00,0.756,0.029,0,0
2017-01-30 17:00,0.534,0.032,0,0
2017-01-30 18:00,0.291,0.031,0,0
2017-01-30 19:00,0.111,0.033,0,0
2017-01-30 20:00,0.054,0.065,0,0
2017-01-30 21:00,0.070,0.036,0,0
2017-01-30 22:00,0.212,0.039,0,0
2017-01-30 23:00,0.426,0.058,0,0
2017-01-31 00:00,0.640,0.060,0,0
2017-01-31 01:00,0.847,0.037,0,0
2017-01-31 02:00,0.944,0.100,0,0
2017-01-31 03:00,0.949,0.123,0,0
2017-01-31 04:00,0.839,0.000,0,0
2017-01-31 05:00,0.568,0.100,0,0
2017-01-31 06:00,0.392,0.111,0,0
2017-01-31 07:00,0.203,0.120,0,0
2017-01-31 08:00,0.081,0.116,0,0
2017-01-31 09:00,0.053,0.117,0,0
2017-01-31 10:00,0.144,0.111,0,0
2017-01-31 11:00,0.320,0.076,0,0
2017-01-31 12:00,0.536,0.057,0,0
2017-01-31 13:00,0.714,0.055,0,0
2017-01-31 14:00,0.849,0.039,0,0
2017-01-31 15:00,0.858,0.045,0,0
2017-01-31 16:00,0.734,0.030,0,0
2017-01-31 17:00,0.550,0.034,0,0
2017-01-31 18:00,0.302,0.034,0,0
2017-01-31 19:00,0.092,0.024,0,0
2017-01-31 20:00,-0.055,0.021,0,0
2017-01-31 21:00,-0.106,0.019,0,0
2017-01-31 22:00,-0.029,0.020,0,0
2017-01-31 23:00,0.118,0.019,0,0
2017-02-01 00:00,0.344,0.018,0,0
2017-02-01 01:00,0.573,0.018,0,0
2017-02-01 02:00,0.728,0.019,0,0
2017-02-01 03:00,0.787,0.023,0,0
2017-02-01 04:00,0.735,0.023,0,0
2017-02-01 05:00,0.589,0.030,0,0
2017-02-01 06:00,0.393,0.030,0,0
2017-02-01 07:00,0.176,0.026,0,0
2017-02-01 08:00,0.028,0.021,0,0
2017-02-01 09:00,-0.049,0.022,0,0
2017-02-01 10:00,-0.011,0.021,0,0
2017-02-01 11:00,0.132,0.023,0,0
2017-02-01 12:00,0.315,0.037,0,0
2017-02-01 13:00,0.543,0.038,0,0
2017-02-01 14:00,0.708,0.026,0,0
2017-02-01 15:00,0.799,0.026,0,0
2017-02-01 16:00,0.771,0.021,0,0
2017-02-01 17:00,0.643,0.023,0,0
2017-02-01 18:00,0.446,0.029,0,0
2017-02-01 19:00,0.217,0.024,0,0
2017-02-01 20:00,0.031,0.015,0,0
2017-02-01 21:00,-0.082,0.020,0,0
2017-02-01 22:00,-0.095,0.017,0,0
2017-02-01 23:00,0.002,0.017,0,0
2017-02-02 00:00,0.187,0.021,0,0
2017-02-02 01:00,0.400,0.020,0,0
2017-02-02 02:00,0.610,0.020,0,0
2017-02-02 03:00,0.744,0.025,0,0
2017-02-02 04:00,0.795,0.020,0,0
2017-02-02 05:00,0.737,0.019,0,0
2017-02-02 06:00,0.588,0.024,0,0
2017-02-02 07:00,0.392,0.028,0,0
2017-02-02 08:00,0.192,0.021,0,0
2017-02-02 09:00,0.067,0.019,0,0
2017-02-02 10:00,0.029,0.020,0,0
2017-02-02 11:00,0.067,0.019,0,0
2017-02-02 12:00,0.214,0.021,0,0
2017-02-02 13:00,0.391,0.025,0,0
2017-02-02 14:00,0.585,0.021,0,0
2017-02-02 15:00,0.715,0.022,0,0
2017-02-02 16:00,0.772,0.027,0,0
2017-02-02 17:00,0.710,0.024,0,0
2017-02-02 18:00,0.576,0.026,0,0
2017-02-02 19:00,0.377,0.032,0,0
2017-02-02 20:00,0.184,0.000,1,0
2017-02-02 21:00,0.016,0.000,1,0
2017-02-02 22:00,-0.072,0.026,0,0
2017-02-02 23:00,-0.054,0.020,0,0
2017-02-03 00:00,0.058,0.021,0,0
2017-02-03 01:00,0.245,0.024,0,0
2017-02-03 02:00,0.461,0.027,0,0
2017-02-03 03:00,0.669,0.026,0,0
2017-02-03 04:00,0.796,0.031,0,0
2017-02-03 05:00,0.830,0.026,0,0
2017-02-03 06:00,0.763,0.021,0,0
2017-02-03 07:00,0.615,0.026,0,0
2017-02-03 08:00,0.420,0.033,0,0
2017-02-03 09:00,0.236,0.025,0,0
2017-02-03 10:00,0.106,0.025,0,0
2017-02-03 11:00,0.061,0.022,0,0
2017-02-03 12:00,0.097,0.000,0,0
2017-02-03 13:00,0.213,0.026,0,0
2017-02-03 14:00,0.381,0.027,0,0
2017-02-03 15:00,0.568,0.026,0,0
2017-02-03 16:00,0.679,0.019,0,0
2017-02-03 17:00,0.729,0.018,0,0
2017-02-03 18:00,0.668,0.019,0,0
2017-02-03 19:00,0.549,0.020,0,0
2017-02-03 20:00,0.373,0.028,0,0
2017-02-03 21:00,0.194,0.018,0,0
2017-02-03 22:00,0.050,0.000,0,0
2017-02-03 23:00,-0.019,0.019,0,0
2017-02-04 00:00,0.007,0.016,0,0
2017-02-04 01:00,0.126,0.025,0,0
2017-02-04 02:00,0.319,0.024,0,0
2017-02-04 03:00,0.523,0.026,0,0
2017-02-04 04:00,0.704,0.025,0,0
2017-02-04 05:00,0.831,0.027,0,0
2017-02-04 06:00,0.861,0.027,0,0
2017-02-04 07:00,0.801,0.029,0,0
2017-02-04 08:00,0.663,0.039,0,0
2017-02-04 09:00,0.485,0.040,0,0
2017-02-04 10:00,0.320,0.044,0,0
2017-02-04 11:00,0.182,0.040,0,0
2017-02-04 12:00,0.148,0.078,0,0
2017-02-04 13:00,0.178,0.055,0,0
2017-02-04 14:00,0.264,0.000,0,0
2017-02-04 15:00,0.399,0.038,0,0
2017-02-04 16:00,0.593,0.083,0,0
2017-02-04 17:00,0.710,0.103,0,0
2017-02-04 18:00,0.757,0.119,0,0
2017-02-04 19:00,0.693,0.116,0,0
2017-02-04 20:00,0.570,0.134,0,0
2017-02-04 21:00,0.368,0.119,0,0
2017-02-04 22:00,0.181,0.105,0,0
2017-02-04 23:00,0.015,0.071,0,0
2017-02-05 00:00,-0.052,0.067,0,0
2017-02-05 01:00,-0.040,0.076,0,0
2017-02-05 02:00,0.052,0.043,0,0
2017-02-05 03:00,0.231,0.042,0,0
2017-02-05 04:00,0.423,0.042,0,0
2017-02-05 05:00,0.605,0.052,0,0
2017-02-05 06:00,0.715,0.046,0,0
2017-02-05 07:00,0.745,0.050,0,0
2017-02-05 08:00,0.666,0.037,0,0
2017-02-05 09:00,0.549,0.035,0,0
2017-02-05 10:00,0.367,0.028,0,0
2017-02-05 11:00,0.191,0.035,0,0
2017-02-05 12:00,0.069,0.023,0,0
2017-02-05 13:00,0.002,0.019,0,0
2017-02-05 14:00,0.032,0.017,0,0
2017-02-05 15:00,0.124,0.020,0,0
2017-02-05 16:00,0.261,0.015,0,0
2017-02-05 17:00,0.429,0.014,0,0
2017-02-05 18:00,0.540,0.017,0,0
2017-02-05 19:00,0.592,0.016,0,0
2017-02-05 20:00,0.581,0.015,0,0
2017-02-05 21:00,0.485,0.016,0,0
2017-02-05 22:00,0.339,0.011,0,0
2017-02-05 23:00,0.160,0.019,0,0
2017-02-06 00:00,0.021,0.013,0,0
2017-02-06 01:00,-0.038,0.013,0,0
2017-02-06 02:00,-0.032,0.013,0,0
2017-02-06 03:00,0.062,0.015,0,0
2017-02-06 04:00,0.231,0.019,0,0
2017-02-06 05:00,0.438,0.026,0,0
2017-02-06 06:00,0.632,0.019,0,0
2017-02-06 07:00,0.776,0.030,0,0
2017-02-06 08:00,0.821,0.029,0,0
2017-02-06 09:00,0.787,0.027,0,0
2017-02-06 10:00,0.653,0.028,0,0
2017-02-06 11:00,0.487,0.028,0,0
2017-02-06 12:00,0.302,0.000,1,0
2017-02-06 13:00,0.150,0.021,0,0
2017-02-06 14:00,0.073,0.025,0,0
2017-02-06 15:00,0.083,0.024,0,0
2017-02-06 16:00,0.148,0.022,0,0
2017-02-06 17:00,0.309,0.021,0,0
2017-02-06 18:00,0.463,0.019,0,0
2017-02-06 19:00,0.580,0.020,0,0
2017-02-06 20:00,0.638,0.020,0,0
2017-02-06 21:00,0.627,0.018,0,0
2017-02-06 22:00,0.527,0.015,0,0
2017-02-06 23:00,0.367,0.018,0,0
2017-02-07 00:00,0.179,0.021,0,0
2017-02-07 01:00,0.025,0.014,0,0
2017-02-07 02:00,-0.078,0.016,0,0
2017-02-07 03:00,-0.087,0.011,0,0
2017-02-07 04:00,-0.006,0.014,0,0
2017-02-07 05:00,0.160,0.019,0,0
2017-02-07 06:00,0.381,0.014,0,0
2017-02-07 07:00,0.584,0.017,0,0
2017-02-07 08:00,0.730,0.015,0,0
2017-02-07 09:00,0.801,0.013,0,0
2017-02-07 10:00,0.770,0.015,0,0
2017-02-07 11:00,0.630,0.012,0,0
2017-02-07 12:00,0.448,0.016,0,0
2017-02-07 13:00,0.237,0.012,0,0
2017-02-07 14:00,0.064,0.013,0,0
2017-02-07 15:00,-0.035,0.010,0,0
2017-02-07 16:00,-0.037,0.012,0,0
2017-02-07 17:00,0.059,0.015,0,0
2017-02-07 18:00,0.212,0.013,0,0
2017-02-07 19:00,0.404,0.018,0,0
2017-02-07 20:00,0.571,0.012,0,0
2017-02-07 21:00,0.657,0.011,0,0
2017-02-07 22:00,0.657,0.010,0,0
2017-02-07 23:00,0.572,0.010,0,0
2017-02-08 00:00,0.408,0.009,0,0
2017-02-08 01:00,0.215,0.010,0,0
2017-02-08 02:00,0.038,0.012,0,0
2017-02-08 03:00,-0.069,0.013,0,0
2017-02-08 04:00,-0.081,0.009,0,0
2017-02-08 05:00,-0.002,0.012,0,0
2017-02-08 06:00,0.192,0.012,0,0
2017-02-08 07:00,0.425,0.015,0,0
2017-02-08 08:00,0.655,0.015,0,0
2017-02-08 09:00,0.829,0.019,0,0
2017-02-08 10:00,0.909,0.011,0,0
2017-02-08 11:00,0.864,0.014,0,0
2017-02-08 12:00,0.730,0.017,0,0
2017-02-08 13:00,0.519,0.017,0,0
2017-02-08 14:00,0.290,0.019,0,0
2017-02-08 15:00,0.102,0.015,0,0
2017-02-08 16:00,-0.014,0.016,0,0
2017-02-08 17:00,-0.015,0.016,0,0
2017-02-08 18:00,0.075,0.015,0,0
2017-02-08 19:00,0.250,0.011,0,0
2017-02-08 20:00,0.463,0.015,0,0
2017-02-08 21:00,0.637,0.017,0,0
2017-02-08 22:00,0.746,0.016,0,0
2017-02-08 23:00,0.739,0.017,0,0
2017-02-09 00:00,0.630,0.015,0,0
2017-02-09 01:00,0.465,0.018,0,0
2017-02-09 02:00,0.229,0.020,0,0
2017-02-09 03:00,0.050,0.017,0,0
2017-02-09 04:00,-0.082,0.017,0,0
2017-02-09 05:00,-0.078,0.024,0,0
2017-02-09 06:00,0.006,0.023,0,0
2017-02-09 07:00,0.219,0.025,0,0
2017-02-09 08:00,0.487,0.027,0,0
2017-02-09 09:00,0.728,0.019,0,0
2017-02-09 10:00,0.913,0.022,0,0
2017-02-09 11:00,0.998,0.021,0,0
2017-02-09 12:00,0.948,0.025,0,0
2017-02-09 13:00,0.775,0.022,0,0
2017-02-09 14:00,0.552,0.018,0,0
2017-02-09 15:00,0.285,0.026,0,0
2017-02-09 16:00,0.088,0.018,0,0
2017-02-09 17:00,-0.021,0.022,0,0
2017-02-09 18:00,-0.030,0.024,0,0
2017-02-09 19:00,0.080,0.033,0,0
2017-02-09 20:00,0.309,0.027,0,0
2017-02-09 21:00,0.525,0.043,0,0
2017-02-09 22:00,0.735,0.029,0,0
2017-02-09 23:00,0.861,0.024,0,0
2017-02-10 00:00,0.871,0.029,0,0
2017-02-10 01:00,0.736,0.033,0,0
2017-02-10 02:00,0.541,0.045,0,0
2017-02-10 03:00,0.308,0.051,0,0
2017-02-10 04:00,0.137,0.049,0,0
2017-02-10 05:00,-0.018,0.048,0,0
2017-02-10 06:00,-0.020,0.063,0,0
2017-02-10 07:00,0.114,0.077,0,0
2017-02-10 08:00,0.339,0.109,0,0
2017-02-10 09:00,0.580,0.148,0,0
2017-02-10 10:00,0.847,0.126,0,0
2017-02-10 11:00,1.001,0.000,0,0
2017-02-10 12:00,1.053,0.114,0,0
2017-02-10 13:00,0.973,0.140,0,0
2017-02-10 14:00,0.802,0.118,0,0
2017-02-10 15:00,0.533,0.113,0,0
2017-02-10 16:00,0.222,0.117,0,0
2017-02-10 17:00,0.024,0.085,0,0
2017-02-10 18:00,-0.078,0.119,0,0
2017-02-10 19:00,0.004,0.176,0,0
2017-02-10 20:00,0.080,0.108,0,0
2017-02-10 21:00,0.293,0.102,0,0
2017-02-10 22:00,0.491,0.096,0,0
2017-02-10 23:00,0.693,0.066,0,0
2017-02-11 00:00,0.753,0.086,0,0
2017-02-11 01:00,0.722,0.090,0,0
2017-02-11 02:00,0.566,0.065,0,0
2017-02-11 03:00,0.362,0.056,0,0
2017-02-11 04:00,0.091,0.051,0,0
2017-02-11 05:00,-0.095,0.057,0,0
2017-02-11 06:00,-0.205,0.037,0,0
2017-02-11 07:00,-0.193,0.030,0,0
2017-02-11 08:00,-0.013,0.050,0,0
2017-02-11 09:00,0.192,0.033,0,0
2017-02-11 10:00,0.500,0.042,0,0
2017-02-11 11:00,0.722,0.040,0,0
2017-02-11 12:00,0.860,0.032,0,0
2017-02-11 13:00,0.863,0.035,0,0
2017-02-11 14:00,0.762,0.035,0,0
2017-02-11 15:00,0.546,0.030,0,0
2017-02-11 16:00,0.298,0.029,0,0
2017-02-11 17:00,0.052,0.032,0,0
2017-02-11 18:00,-0.113,0.027,0,0
2017-02-11 19:00,-0.173,0.023,0,0
2017-02-11 20:00,-0.109,0.024,0,0
2017-02-11 21:00,0.059,0.028,0,0
2017-02-11 22:00,0.283,0.030,0,0
2017-02-11 23:00,0.513,0.040,0,0
2017-02-12 00:00,0.672,0.021,0,0
2017-02-12 01:00,0.713,0.028,0,0
2017-02-12 02:00,0.651,0.028,0,0
2017-02-12 03:00,0.486,0.028,0,0
2017-02-12 04:00,0.241,0.032,0,0
2017-02-12 05:00,0.018,0.021,0,0
2017-02-12 06:00,-0.148,0.030,0,0
2017-02-12 07:00,-0.215,0.029,0,0
2017-02-12 08:00,-0.147,0.026,0,0
2017-02-12 09:00,0.019,0.032,0,0
2017-02-12 10:00,0.291,0.039,0,0
2017-02-12 11:00,0.547,0.042,0,0
2017-02-12 12:00,0.755,0.033,0,0
2017-02-12 13:00,0.859,0.033,0,0
2017-02-12 14:00,0.861,0.035,0,0
2017-02-12 15:00,0.710,0.039,0,0
2017-02-12 16:00,0.488,0.042,0,0
2017-02-12 17:00,0.236,0.047,0,0
2017-02-12 18:00,0.017,0.037,0,0
2017-02-12 19:00,-0.129,0.035,0,0
2017-02-12 20:00,-0.138,0.032,0,0
2017-02-12 21:00,-0.027,0.041,0,0
2017-02-12 22:00,0.167,0.043,0,0
2017-02-12 23:00,0.415,0.049,0,0
2017-02-13 00:00,0.621,0.046,0,0
2017-02-13 01:00,0.765,0.036,0,0
2017-02-13 02:00,0.809,0.029,0,0
2017-02-13 03:00,0.711,0.038,0,0
2017-02-13 04:00,0.544,0.047,0,0
2017-02-13 05:00,0.302,0.046,0,0
2017-02-13 06:00,0.090,0.052,0,0
2017-02-13 07:00,-0.066,0.035,0,0
2017-02-13 08:00,-0.082,0.000,1,0
2017-02-13 09:00,0.006,0.039,0,0
2017-02-13 10:00,0.198,0.062,0,0
2017-02-13 11:00,0.444,0.058,0,0
2017-02-13 12:00,0.682,0.044,0,0
2017-02-13 13:00,0.872,0.073,0,0
2017-02-13 14:00,0.927,0.056,0,0
2017-02-13 15:00,0.872,0.048,0,0
2017-02-13 16:00,0.718,0.060,0,0
2017-02-13 17:00,0.492,0.081,0,0
2017-02-13 18:00,0.296,0.083,0,0
2017-02-13 19:00,0.133,0.000,1,0
2017-02-13 20:00,0.049,0.143,0,0
2017-02-13 21:00,0.045,0.097,0,0
2017-02-13 22:00,0.210,0.155,0,0
2017-02-13 23:00,0.377,0.122,0,0
2017-02-14 00:00,0.656,0.137,0,0
2017-02-14 01:00,0.794,0.115,0,0
2017-02-14 02:00,0.914,0.141,0,0
2017-02-14 03:00,0.857,0.124,0,0
2017-02-14 04:00,0.796,0.114,0,0
2017-02-14 05:00,0.560,0.144,0,0
2017-02-14 06:00,0.373,0.114,0,0
2017-02-14 07:00,0.176,0.119,0,0
2017-02-14 08:00,0.040,0.102,0,0
2017-02-14 09:00,0.054,0.117,0,0
2017-02-14 10:00,0.200,0.167,0,0
2017-02-14 11:00,0.357,0.157,0,0
2017-02-14 12:00,0.572,0.130,0,0
2017-02-14 13:00,0.744,0.164,0,0
2017-02-14 14:00,0.896,0.132,0,0
2017-02-14 15:00,0.883,0.143,0,0
2017-02-14 16:00,0.784,0.117,0,0
2017-02-14 17:00,0.638,0.112,0,0
2017-02-14 18:00,0.402,0.091,0,0
2017-02-14 19:00,0.226,0.105,0,0
2017-02-14 20:00,0.061,0.105,0,0
2017-02-14 21:00,0.006,0.084,0,0
2017-02-14 22:00,0.062,0.077,0,0
2017-02-14 23:00,0.227,0.082,0,0
2017-02-15 00:00,0.405,0.073,0,0
2017-02-15 01:00,0.630,0.093,0,0
2017-02-15 02:00,0.764,0.077,0,0
2017-02-15 03:00,0.805,0.061,0,0
2017-02-15 04:00,0.775,0.066,0,0
2017-02-15 05:00,0.621,0.061,0,0
2017-02-15 06:00,0.451,0.000,0,0
2017-02-15 07:00,0.253,0.000,0,0
